Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/13/23,2.9,2.9,2.8,2.8,10,45301,127082.9
10/12/23,2.8,2.9,2.8,2.8,55,113534,321309.4
10/11/23,2.9,3,2.8,2.8,59,1345547,3833642
10/10/23,2.8,2.9,2.8,2.9,27,325556,933577.4
10/9/23,3,3,2.8,2.9,71,885810,2545852.8
10/6/23,2.9,3,2.9,2.9,21,71052,206658.5
10/5/23,2.9,3.1,2.9,3,31,256326,766837.6
10/4/23,2.9,3,2.9,3,29,108388,321644
10/3/23,3,3.1,2.9,2.9,64,726331,2169798.1
10/2/23,3.1,3.1,3,3,41,326676,980674.5
9/27/23,3.1,3.2,3,3.1,49,612383,1898313.4
9/26/23,3,3.1,3,3,17,31691,95895.7
9/25/23,3.2,3.2,3,3,10,146052,438157.3
9/22/23,3.1,3.2,3,3.1,34,514584,1595010.9
9/21/23,3.2,3.2,3.1,3.1,37,756400,2344990.1
9/20/23,3.1,3.3,3.1,3.2,50,2256852,7159051.6
9/19/23,3.2,3.2,3,3.1,33,208442,646475.7
9/18/23,3.2,3.3,3.1,3.1,45,934785,2975019.4
9/15/23,3.2,3.3,3.1,3.2,141,4071647,13030343.2
9/14/23,3.2,3.2,3.1,3.2,45,819221,2555187.7
9/13/23,3,3.2,3,3.2,163,3091771,9732463.2
9/12/23,3.1,3.1,3,3,17,30688,92269.7
9/11/23,3.1,3.1,3,3,38,508936,1527288.1
9/8/23,3,3.1,2.9,3.1,48,886708,2662797.4
9/7/23,3,3,2.9,2.9,38,718292,2093520.9
9/6/23,3,3,2.9,2.9,29,320645,931007.8
9/5/23,3,3.1,2.9,2.9,62,2007705,5850113.5
9/4/23,3.1,3.1,3,3,37,848240,2544721.3
9/1/23,3,3.1,3,3,69,904181,2714746.2
8/31/23,2.9,3.1,2.9,3,54,460697,1381411.9
8/29/23,3,3,2.9,2.9,53,554096,1640288
8/28/23,3,3.1,2.9,3,84,1122118,3366359.8
8/25/23,3.1,3.1,3,3,144,1824403,5477745.3
8/24/23,3.1,3.2,3,3,290,5162805,15890459.1
8/23/23,2.8,3.1,2.8,3,423,9894240,29046864.7
8/22/23,2.7,2.8,2.6,2.7,49,353803,954239.2
8/21/23,2.7,2.8,2.6,2.7,40,391106,1045796.5
8/18/23,2.7,2.8,2.6,2.7,55,2478556,6692802.4
8/17/23,2.6,2.8,2.6,2.7,50,647641,1740668.7
8/16/23,2.6,2.7,2.6,2.6,41,253330,677019.4
8/15/23,2.7,2.8,2.6,2.7,76,869325,2345735.7
8/14/23,2.8,2.8,2.7,2.7,65,1271054,3434342.5
8/11/23,2.8,2.8,2.7,2.8,33,898883,2501005.3
8/10/23,2.7,2.9,2.7,2.8,31,960958,2672214.3
8/9/23,2.7,2.9,2.7,2.8,160,3503068,9699115.5
8/8/23,2.8,2.9,2.8,2.8,146,4038873,11312030.7
8/7/23,2.7,2.9,2.7,2.8,277,6906152,19387544.6
8/4/23,2.6,2.8,2.5,2.7,422,15531617,41539849.2
8/3/23,2.6,2.6,2.5,2.6,52,403498,1017779.7
8/2/23,2.5,2.6,2.5,2.5,59,1323871,3312279.7
7/31/23,2.5,2.5,2.4,2.4,21,350616,843392.5
7/28/23,2.6,2.6,2.4,2.5,101,1893432,4592194.5
7/27/23,2.6,2.6,2.5,2.5,39,1118928,2798320.5
7/26/23,2.5,2.6,2.4,2.5,55,975684,2436197.4
7/25/23,2.5,2.6,2.4,2.5,71,283889,715482.9
7/24/23,2.6,2.6,2.5,2.5,71,2376015,5944174.2
7/21/23,2.4,2.6,2.4,2.6,62,1015292,2552689.7
7/20/23,2.6,2.6,2.4,2.5,55,4140337,10349097.7
7/19/23,2.5,2.6,2.4,2.5,60,608181,1515142
7/18/23,2.5,2.6,2.4,2.5,91,898670,2244889.8
7/17/23,2.5,2.6,2.5,2.5,102,898693,2252822.1
