Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/13/23,57.9,57.9,55,55,5,34,1927.9
10/12/23,55,55,54.9,55,9,3587,197284.9
10/11/23,55.6,55.6,54.9,55,48,20751,1141893.9
10/10/23,55.7,57.9,55.1,55.5,12,3315,183967.9
10/9/23,57.4,57.4,55.1,55.2,42,10111,562878
10/6/23,59,59,59,59,2,2167,127853
10/5/23,57.5,57.5,57.5,57.5,2,100,5750
10/4/23,58.5,58.5,57.2,57.5,25,4762,275225.1
10/3/23,60,60,58,58.5,22,4134,240362.4
10/2/23,59.1,59.1,58.3,58.4,27,2878,168372.9
9/27/23,60,60,59.5,60,8,2856,171320.5
9/26/23,59,60,59,60,3,945,56655
9/25/23,58.6,60,58.6,60,4,1169,70016.8
9/22/23,58.6,60,58.6,58.6,12,11010,645187.4
9/21/23,58.6,59,58.6,59,4,1439,84821.9
9/20/23,58.8,60.3,58.5,58.8,24,3545,208090.1
9/19/23,59.6,59.6,58.5,58.6,15,585,34286.5
9/18/23,60,60,58.6,59.4,2,125,7430
9/15/23,61,61,59.5,60,9,1467,89112
9/14/23,58.2,61,58.1,61,13,1700,101005
9/13/23,58.9,63.9,57.7,61.3,38,8522,522469.8
9/12/23,59.1,61.8,57,58.5,117,19342,1135011.5
9/11/23,59.5,61.9,59.4,59.4,6,450,26743.4
9/8/23,59.3,62,59.3,59.6,20,12693,759542.8
9/7/23,59.4,59.4,59.4,59.4,9,87,5167.8
9/6/23,59.5,59.5,59.4,59.4,8,1270,75554
9/5/23,59.5,59.5,59.4,59.5,17,2265,134717.5
9/4/23,61.1,61.1,59,59.3,15,3624,215542.2
9/1/23,60.3,61.9,59.3,61.5,11,2026,123358.2
8/31/23,62,62,60.1,60.1,6,425,25690
8/29/23,62.2,62.2,61,61.3,9,1055,64661.1
8/28/23,62,62.5,61,61.9,35,8347,516949.3
8/25/23,55.2,62.8,55,61.4,65,25749,1504707.9
8/24/23,57.6,57.6,55.1,56.9,34,2936,165814.4
8/23/23,57.2,59.5,57.2,57.9,13,861,50444
8/22/23,57.8,58,57.2,57.5,8,676,38844.2
8/21/23,58,58,57.9,57.9,13,3201,185454.5
8/18/23,57.6,57.7,57.4,57.7,11,2714,156262.6
8/17/23,61.7,61.7,58,58.2,28,5568,328990.3
8/16/23,60,61.9,60,61.7,26,3991,244230.7
8/15/23,59.6,60,59,60,16,3517,210760.6
8/14/23,60,60,59,59.4,25,3245,192401.2
8/11/23,60,61,58.7,60.8,16,9632,582516.2
8/10/23,59.2,60.3,58.5,60.2,38,5077,302591
8/9/23,60.8,60.8,60.1,60.3,15,1417,85301.8
8/8/23,60.5,60.9,60,60.7,66,30251,1821363.7
8/7/23,64,64,61.1,61.2,16,1308,81580.7
8/4/23,64.5,64.5,63.7,64.2,5,145,9317.4
8/3/23,64.5,65.4,61.8,64,27,2013,129238.7
8/2/23,64.9,65.9,64.5,64.6,35,8420,550067.6
7/31/23,61.8,66,61.8,65.7,78,15858,1019446.7
7/28/23,61.9,62.5,61.8,62.5,8,1041,65007.2
7/27/23,62.7,63,62.5,62.8,10,954,59895.4
7/26/23,63,63,62.9,63,13,8318,523870
7/25/23,63.6,63.6,61.7,62,36,26225,1645069.8
7/24/23,63.5,63.8,63.5,63.5,39,9685,615521.1
7/21/23,63.1,63.9,62.5,63.6,26,4779,303772.3
7/20/23,63.5,64,62.5,63.1,31,5799,366368.3
7/19/23,64.9,64.9,61,63.5,36,6631,422807.7
7/18/23,63,64.9,62.3,64.7,84,18527,1190481.6
7/17/23,61.5,63,61.5,62.3,65,7665,477138.7
