Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/13/23,8,8.5,8,8.3,14,40250,335561.4
10/12/23,8.1,8.3,8,8,67,218464,1750987.7
10/11/23,8.6,8.6,7.8,8.3,142,518434,4213681.4
10/10/23,8.9,8.9,8.5,8.5,63,233116,1984267.1
10/9/23,9,9,8.5,8.7,47,78382,682909.8
10/6/23,9.1,9.1,8.8,8.9,24,61630,544906.9
10/5/23,9.1,9.1,8.8,8.9,51,81114,723806.2
10/4/23,8.9,9,8.7,8.9,18,56370,500403.6
10/3/23,9.3,9.3,8.8,8.8,38,144293,1275265.9
10/2/23,9.2,9.2,8.9,8.9,15,19994,179110.8
9/27/23,9.2,9.3,8.9,9.1,18,8820,79927.4
9/26/23,8.9,9.1,8.9,9,18,63166,570716.8
9/25/23,9.2,9.2,9.1,9.1,6,50090,455819.5
9/22/23,9,9.2,8.9,9,57,151601,1360503
9/21/23,9.3,9.3,9,9.1,13,37913,345601.9
9/20/23,9.2,9.2,8.9,9,28,52886,475214.3
9/19/23,9.2,9.2,9,9,29,97431,879391.5
9/18/23,9.2,9.2,9.1,9.1,22,15125,137840.9
9/15/23,9.2,9.3,9.1,9.1,27,54196,493900.9
9/14/23,9.4,9.4,9,9.1,46,123141,1125705.9
9/13/23,9.4,9.4,9.2,9.3,15,16181,150964.9
9/12/23,9.2,9.3,9.1,9.3,10,32051,292319.3
9/11/23,9.5,9.5,9.2,9.2,21,35489,329133.1
9/8/23,9.5,9.5,9.3,9.4,35,297228,2787073.3
9/7/23,9.2,9.5,9.1,9.2,84,368648,3390219.8
9/6/23,9.3,9.5,9,9,55,98985,903149.3
9/5/23,9.3,9.3,9,9.2,66,91611,840368.2
9/4/23,9.5,9.5,9.3,9.3,22,211915,1970999.5
9/1/23,9.3,9.4,9.2,9.3,31,281157,2620677.9
8/31/23,9.4,9.4,9.2,9.4,57,366704,3416735.7
8/29/23,9.6,9.6,9.3,9.3,25,55677,518266.9
8/28/23,9.6,9.6,9.2,9.5,13,17281,163881.1
8/25/23,9.4,9.5,9.2,9.5,56,221899,2077259.6
8/24/23,9.4,9.7,9.3,9.4,76,287382,2712336.8
8/23/23,9.4,9.7,9.2,9.5,110,256118,2419288.8
8/22/23,9.5,9.7,9,9.1,167,889465,8244406.4
8/21/23,9.3,9.7,9.3,9.4,58,212654,2004018.9
8/18/23,9.4,9.7,9.3,9.3,116,760559,7243132
8/17/23,9.7,9.7,9.3,9.4,65,419268,3939712.8
8/16/23,9.6,9.7,9.3,9.5,97,322717,3073130.8
8/15/23,9.5,9.7,9.4,9.5,75,157682,1504845.8
8/14/23,9.5,9.7,9.4,9.5,69,220587,2083582.2
8/11/23,9.6,9.8,9.5,9.6,100,361552,3458750.9
8/10/23,9.6,9.9,9.6,9.6,71,240385,2324639.1
8/9/23,9.6,9.9,9.6,9.7,60,368426,3604281.8
8/8/23,9.8,9.8,9.6,9.7,113,569574,5497482.2
8/7/23,9.9,10,9.7,9.8,59,139507,1371607.8
8/4/23,9.8,10,9.7,9.8,52,206514,2013085
8/3/23,10.2,10.2,9.8,9.8,116,338623,3339386.2
8/2/23,10.4,10.4,10,10,75,274748,2778212.9
7/31/23,10.1,10.5,10,10.2,302,1585752,16066279
7/28/23,10,10.1,9.8,10,75,505785,5030767.3
7/27/23,9.9,10,9.7,9.8,72,188064,1845352.4
7/26/23,9.8,10,9.6,9.8,64,269537,2681809.8
7/25/23,10,10,9.6,9.7,154,306470,2978009.5
7/24/23,10,10.1,9.8,10,39,30204,300634.8
7/21/23,10.3,10.3,9.8,9.9,142,362104,3631963.3
7/20/23,10.2,10.2,9.7,10,215,1088126,10766256.3
7/19/23,10.3,10.3,9.7,9.8,242,1793082,17769851.8
7/18/23,10.5,10.7,9.9,10,346,2562100,25867359.1
7/17/23,10.7,10.8,10.5,10.5,84,530752,5594024.1
7/14/23,11.2,11.2,10,10.5,231,1231922,13068714.7
7/13/23,11.5,11.6,10.9,11,204,848626,9603483.5
7/12/23,11,11.6,10.9,11.5,313,3213235,36073833.4
7/11/23,10.8,11,10.7,10.9,227,1252720,13594237
7/10/23,10.7,10.9,10.5,10.7,94,362137,3887853.1
7/7/23,10.7,10.7,10.4,10.6,67,198534,2096709.2
7/6/23,10.6,10.8,10.2,10.6,88,523542,5510405.3
7/5/23,10.7,10.8,10,10.6,33,88959,943220.4
7/4/23,10.4,10.8,10.3,10.7,168,692194,7297530.5
6/28/23,10.4,10.4,10,10.1,39,110073,1116267.6
6/27/23,10.5,10.5,10,10.2,32,121658,1229715.7
6/26/23,10.3,10.3,10.1,10.1,109,355043,3610456.6
6/23/23,10.6,10.7,10,10.3,108,211639,2176971.8
6/22/23,10.8,10.8,10.6,10.6,55,100396,1075030.1
6/21/23,10.5,11,10.5,10.8,281,1796069,19099803.2
6/20/23,10.1,10.5,10.1,10.3,31,35092,359529.4
6/19/23,10.5,10.6,10.2,10.3,57,95488,997871.3
6/16/23,10.4,10.8,10.4,10.6,269,866080,9170293.2
6/15/23,10.6,10.6,10.1,10.2,41,118880,1215511.6
6/14/23,10.2,10.6,10,10.2,93,402258,4123027.8
6/13/23,10.2,10.6,9.9,10.3,100,460157,4672555.2
6/12/23,9.8,10.3,9.7,10.2,213,873109,8748333
6/9/23,9.6,9.9,9.5,9.8,85,186297,1804708.6
6/8/23,9.5,9.6,9.3,9.3,10,37716,353330.9
6/7/23,9.4,9.7,9.3,9.4,39,129419,1219966.1
6/6/23,9.9,9.9,9.4,9.5,13,24811,233775.7
6/5/23,9.9,9.9,9.4,9.5,35,84074,800861.8
6/2/23,9.8,10,9.4,9.7,162,504406,4938150.5
6/1/23,9.3,10,9.2,9.8,267,1214334,11715920.8
5/31/23,9.7,9.7,9,9,74,144156,1316524.8
5/30/23,9.6,9.6,9.1,9.2,62,83417,774373
5/29/23,9.7,9.7,9.4,9.5,41,29114,276222.5
5/26/23,9.7,9.7,9.3,9.7,120,348980,3335805
5/25/23,9.2,9.7,8.8,9.3,130,564793,5207326.6
5/24/23,9,9.2,8.9,9.1,55,85193,774989.2
5/23/23,9.1,9.1,8.7,8.8,22,47503,416777.2
5/22/23,9.3,9.3,8.6,8.9,75,233862,2037963.5
5/19/23,8.9,9,8.9,9,38,92941,831969
5/18/23,9.2,9.3,8.9,9,93,136100,1222026.5
5/17/23,9.1,9.3,9,9,146,153264,1386536.7
5/16/23,9.3,9.5,9,9,82,100739,910548.1
5/15/23,9.3,9.4,9,9.1,67,152520,1387523.6
5/12/23,9.8,9.8,9.3,9.3,61,93882,880451
5/11/23,9.5,9.8,9.4,9.5,62,170178,1633484.7
5/10/23,9.4,9.7,9.4,9.5,42,238777,2268475.9
5/9/23,9.7,9.7,9.4,9.5,52,178582,1698481.5
5/8/23,9.8,9.8,9.4,9.4,49,47393,453839.1
5/4/23,9.7,9.7,9.5,9.6,14,15664,151155.5
5/3/23,9.4,9.8,9.3,9.6,38,93727,897608.4
5/2/23,9.7,9.7,9.2,9.3,63,143482,1345410.6
4/28/23,9.7,9.9,9.5,9.6,69,173361,1662245.9
4/27/23,9.8,10,9.5,9.8,76,147854,1432224.2
4/26/23,10.1,10.4,10,10,43,157530,1575424
4/25/23,10.5,10.5,9.8,10,132,657618,6564759.2
4/24/23,10.5,10.8,10.1,10.2,134,411951,4307235.7
4/21/23,9.7,10.7,9.7,10.5,485,2310039,23985534.7
4/20/23,9.5,9.9,9.5,9.7,51,184825,1770173.9
4/19/23,9.9,9.9,9.6,9.6,31,171404,1645955.9
4/18/23,9.7,10,9.6,9.7,91,149065,1462266.9
4/17/23,9.9,10,9.6,9.7,99,239396,2317461.1
4/12/23,10,10.2,9.7,9.9,104,237665,2370590.7
4/11/23,8.9,10.1,8.9,9.9,311,656547,6479171
4/10/23,9,9.1,8.8,8.9,116,254066,2271283.7
4/6/23,9.3,9.3,8.9,9.2,30,16239,146555.2
